Benchmark,gcc
exe_time,135.687500
CYCLE_VAL,36352742
tracectr,99997
invokectr,17930
oramctr,0
dummyctr,0
pos1_access,4122
pos2_access,1401
Bk_Evict,0
Cache_Hit,82.079462%
Cache Evict,0.055804%
hitctr,82077
missctr,17920
earlyctr,0
topctr,6.058926%
midctr,2.558308%
botctr,91.382766%
stashctr,1
ringctr,23453
ring_evictctr,4690
shuffctr,16099
shuff_tc+,7439
shuffctr_dram,7439
shuffctr_nvm,0
nonmemops_sum,28644733
deadctr,254584
dram_norm_r,0
nvm_norm_r,0
dram_norm_w,0
nvm_norm_w,0
dram_inplace_r,681813
dram_remote_r,12024
nvm_inplace_r,0
nvm_remote_r,0
dram_inplace_w,709031
dram_remote_w,129795
nvm_inplace_w,0
nvm_remote_w,0
remote_drams,117771
remote_nvms,0
surplus_dead,33552384
surplus_in_use,0
rmiss,6956
wmiss,10964
nonmemops_executed,28644358
dead_dram,252372
Reads_chan[0],304899 
Writes_chan[0],338141 
R_Latency_chan[0],305.04909
R_Q_Latency_chan[0],245.04909
W_Latency_chan[0],972.72732
W_Q_Latency_chan[0],908.72732
Reads_chan[1],291913 
Writes_chan[1],335559 
R_Latency_chan[1],299.22015
R_Q_Latency_chan[1],239.22015
W_Latency_chan[1],936.83146
W_Q_Latency_chan[1],872.83146
Reads_chan[2],221502 
Writes_chan[2],249869 
R_Latency_chan[2],261.40923
R_Q_Latency_chan[2],201.40923
W_Latency_chan[2],695.84512
W_Q_Latency_chan[2],631.84512
Reads_chan[3],269384 
Writes_chan[3],299095 
R_Latency_chan[3],309.85573
R_Q_Latency_chan[3],249.85573
W_Latency_chan[3],911.83217
W_Q_Latency_chan[3],847.83217
All_R,1087698
All_W,1222664
dram_R,818314
dram_W,923569
DRAM/NVM_R#,3.037723
DRAM/NVM_W#,3.087878
online_wait_dram,1656031
online_wait_nvm,0
evict_wait_dram,2264848
evict_wait_nvm,0
reshuffle_wait_dram,1376442
reshuffle_wait_nvm,0
meta_wait_dram,16464763
online_wait_dram_perAcc,20.174587
online_wait_nvm_perAcc,-nan
evict_wait_dram_perAcc,8.116135
evict_wait_nvm_perAcc,-nan
reshuffle_wait_dram_perAcc,43.537625
reshuffle_wait_nvm_perAcc,-nan
meta_wait_dram_perAcc,83.577053
odram,3165
onvm,0
envm,0
edram,1925
rnvm,0
rdram,3863
mdram,23451
lrs_ctr,34480
deadQs,903
rmpki,0.242843
wmpki,0.382768
supshuf_total,0
supshuf_horiz1,0
supshuf_horiz2,0
supep_horiz1,0
supep_horiz2,0
shuff[0],0
shuff[1],404
shuff[2],827
shuff[3],974
shuff[4],1047
shuff[5],1092
shuff[6],1096
shuff[7],1094
shuff[8],1083
shuff[9],1043
shuff[10],2679
shuff[11],2246
shuff[12],1493
shuff[13],812
shuff[14],186
shuff[15],22
shuff[16],1
shuff[17],0
shuff[18],0
shuff[19],0
shuff[20],0
shuff[21],0
shuff[22],0
shuff[23],0
realcount[0],19
realcount[1],29
realcount[2],32
realcount[3],55
realcount[4],67
realcount[5],92
realcount[6],105
realcount[7],205
realcount[8],227
realcount[9],286
realcount[10],304
realcount[11],273
realcount[12],180
realcount[13],75
realcount[14],33
realcount[15],18
realcount[16],13
realcount[17],3
realcount[18],4
realcount[19],1
realcount[20],0
realcount[21],2
realcount[22],199
realcount[23],21231
dumcount[0],23434
dumcount[1],23424
dumcount[2],23421
dumcount[3],23398
dumcount[4],23386
dumcount[5],23361
dumcount[6],23348
dumcount[7],23248
dumcount[8],23226
dumcount[9],23167
dumcount[10],23149
dumcount[11],23180
dumcount[12],23273
dumcount[13],23378
dumcount[14],23420
dumcount[15],23435
dumcount[16],23440
dumcount[17],23450
dumcount[18],23449
dumcount[19],23452
dumcount[20],23453
dumcount[21],23451
dumcount[22],23254
dumcount[23],2222
supcount_dist[0],0
supcount_dist[1],0
supcount_dist[2],0
supcount_dist[3],0
supcount_dist[4],0
supcount_dist[5],0
supcount_dist[6],0
supcount_dist[7],0
supcount_dist[8],0
supcount_dist[9],0
supcount_dist[10],0
supcount_dist[11],0
supcount_dist[12],0
supcount_dist[13],0
supcount_dist[14],0
supcount_dist[15],0
supcount_dist[16],0
supcount_dist[17],0
supcount_dist[18],0
supcount_dist[19],0
supcount_dist[20],0
suphoriz1_dist[0],0
suphoriz1_dist[1],0
suphoriz1_dist[2],0
suphoriz1_dist[3],0
suphoriz1_dist[4],0
suphoriz1_dist[5],0
suphoriz1_dist[6],0
suphoriz1_dist[7],0
suphoriz1_dist[8],0
suphoriz2_dist[0],0
suphoriz2_dist[1],0
suphoriz2_dist[2],0
suphoriz2_dist[3],0
suphoriz2_dist[4],0
suphoriz2_dist[5],0
suphoriz2_dist[6],0
suphoriz2_dist[7],0
suphoriz2_dist[8],0
ephoriz1_dist[0],0
ephoriz1_dist[1],0
ephoriz1_dist[2],0
ephoriz1_dist[3],0
ephoriz1_dist[4],0
ephoriz1_dist[5],0
ephoriz1_dist[6],0
ephoriz1_dist[7],0
ephoriz1_dist[8],0
ephoriz2_dist[0],0
ephoriz2_dist[1],0
ephoriz2_dist[2],0
ephoriz2_dist[3],0
ephoriz2_dist[4],0
ephoriz2_dist[5],0
ephoriz2_dist[6],0
ephoriz2_dist[7],0
ephoriz2_dist[8],0
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],2628
s_dist[5],3810
s_dist[6],459
s_dist[7],9202
