Benchmark,gcc
deadctr_arr[22],21810
deadctr_arr[23],21818
deadQ_ov[10],0
deadQ_ov[11],383
deadQ_ov[12],3101
deadQ_ov[13],8692
deadQ_ov[14],12198
deadQ_ov[15],12564
deadQ_ov[16],12434
deadQ_ov[17],12269
deadQ_ov[18],12159
deadQ_ov[19],12124
deadQ_ov[20],12108
deadQ_ov[21],12105
deadQ_ov[22],12096
deadQ_ov[23],12095
deadQ_empty_s6[10],32
deadQ_empty_s6[11],0
deadQ_empty_s6[12],0
deadQ_empty_s6[13],0
deadQ_empty_s6[14],0
deadQ_empty_s6[15],0
deadQ_empty_s6[16],0
deadQ_empty_s6[17],0
deadQ_empty_s6[18],0
deadQ_empty_s6[19],0
deadQ_empty_s6[20],0
deadQ_empty_s6[21],0
deadQ_empty_s6[22],0
deadQ_empty_s6[23],0
deadQ_empty_s7[10],11
deadQ_empty_s7[11],0
deadQ_empty_s7[12],0
deadQ_empty_s7[13],0
deadQ_empty_s7[14],0
deadQ_empty_s7[15],0
deadQ_empty_s7[16],0
deadQ_empty_s7[17],0
deadQ_empty_s7[18],0
deadQ_empty_s7[19],0
deadQ_empty_s7[20],0
deadQ_empty_s7[21],0
deadQ_empty_s7[22],0
deadQ_empty_s7[23],0
Q_serve_under[10],33056
Q_serve_under[11],22318
Q_serve_under[12],13148
Q_serve_under[13],5861
Q_serve_under[14],1944
Q_serve_under[15],778
Q_serve_under[16],353
Q_serve_under[17],168
Q_serve_under[18],93
Q_serve_under[19],47
Q_serve_under[20],27
Q_serve_under[21],13
Q_serve_under[22],8
Q_serve_under[23],4
Q_serve_over[10],10895
Q_serve_over[11],10750
Q_serve_over[12],10670
Q_serve_over[13],10096
Q_serve_over[14],9020
Q_serve_over[15],8762
Q_serve_over[16],8730
Q_serve_over[17],8730
Q_serve_over[18],8730
Q_serve_over[19],8730
Q_serve_over[20],8730
Q_serve_over[21],8730
Q_serve_over[22],8730
Q_serve_over[23],8730
cap_Q_full[10],0
cap_Q_full[11],0
cap_Q_full[12],0
cap_Q_full[13],0
cap_Q_full[14],0
cap_Q_full[15],0
cap_Q_full[16],0
cap_Q_full[17],0
cap_Q_full[18],0
cap_Q_full[19],0
cap_Q_full[20],0
cap_Q_full[21],0
cap_Q_full[22],0
cap_Q_full[23],0
cap_Q_notfull[10],0
cap_Q_notfull[11],0
cap_Q_notfull[12],0
cap_Q_notfull[13],0
cap_Q_notfull[14],0
cap_Q_notfull[15],0
cap_Q_notfull[16],0
cap_Q_notfull[17],0
cap_Q_notfull[18],0
cap_Q_notfull[19],0
cap_Q_notfull[20],0
cap_Q_notfull[21],0
cap_Q_notfull[22],0
cap_Q_notfull[23],0
dead_gathered[10],43947
dead_gathered[11],33349
dead_gathered[12],24449
dead_gathered[13],16916
dead_gathered[14],11957
dead_gathered[15],10536
dead_gathered[16],10081
dead_gathered[17],9896
dead_gathered[18],9821
dead_gathered[19],9775
dead_gathered[20],9755
dead_gathered[21],9741
dead_gathered[22],9736
dead_gathered[23],9732
stash_hit,153
dead_encountered[10],8849
dead_encountered[11],13641
dead_encountered[12],19290
dead_encountered[13],23638
dead_encountered[14],23575
dead_encountered[15],22849
dead_encountered[16],22406
dead_encountered[17],22103
dead_encountered[18],21956
dead_encountered[19],21888
dead_encountered[20],21857
dead_encountered[21],21842
dead_encountered[22],21830
dead_encountered[23],21827
dead_shadowed[10],0
dead_shadowed[11],0
dead_shadowed[12],0
dead_shadowed[13],0
dead_shadowed[14],0
dead_shadowed[15],0
dead_shadowed[16],0
dead_shadowed[17],0
dead_shadowed[18],0
dead_shadowed[19],0
dead_shadowed[20],0
dead_shadowed[21],0
dead_shadowed[22],0
dead_shadowed[23],0
dead_scan[10],4
dead_scan[11],0
dead_scan[12],0
dead_scan[13],0
dead_scan[14],0
dead_scan[15],0
dead_scan[16],0
dead_scan[17],0
dead_scan[18],0
dead_scan[19],0
dead_scan[20],0
dead_scan[21],0
dead_scan[22],0
dead_scan[23],0
shad_added[10],0
shad_added[11],0
shad_added[12],0
shad_added[13],0
shad_added[14],0
shad_added[15],0
shad_added[16],0
shad_added[17],0
shad_added[18],0
shad_added[19],0
shad_added[20],0
shad_added[21],0
shad_added[22],0
shad_added[23],0
same_bucket,0
remote_under,34045
remote_over,107338
