Benchmark,gcc
Experiment,1m
count_min[15],1
count_min[16],1
count_min[17],1
count_min[18],1
count_min[19],1
count_min[20],1
count_min[21],1
count_min[22],1
count_min[23],1
count_max[0],5
count_max[1],10
count_max[2],15
count_max[3],17
count_max[4],18
count_max[5],18
count_max[6],18
count_max[7],18
count_max[8],18
count_max[9],17
count_max[10],18
count_max[11],17
count_max[12],17
count_max[13],17
count_max[14],18
count_max[15],17
count_max[16],19
count_max[17],19
count_max[18],15
count_max[19],10
count_max[20],7
count_max[21],5
count_max[22],4
count_max[23],3
count_avg[0],5.000000
count_avg[1],5.004702
count_avg[2],5.016594
count_avg[3],5.023501
count_avg[4],5.028034
count_avg[5],5.030844
count_avg[6],5.032105
count_avg[7],5.032687
count_avg[8],5.031152
count_avg[9],5.033261
count_avg[10],5.028052
count_avg[11],5.020211
count_avg[12],5.006289
count_avg[13],4.979811
count_avg[14],4.923102
count_avg[15],4.807838
count_avg[16],4.570409
count_avg[17],4.055195
count_avg[18],2.850008
count_avg[19],1.852815
count_avg[20],1.398096
count_avg[21],1.191412
count_avg[22],1.094806
count_avg[23],1.046828
lifetime_min[0],1
lifetime_min[1],1
lifetime_min[2],1
lifetime_min[3],1
lifetime_min[4],1
lifetime_min[5],1
lifetime_min[6],1
lifetime_min[7],1
lifetime_min[8],1
lifetime_min[9],1
lifetime_min[10],1
lifetime_min[11],1
lifetime_min[12],1
lifetime_min[13],1
lifetime_min[14],1
lifetime_min[15],1
lifetime_min[16],1
lifetime_min[17],1
lifetime_min[18],1
lifetime_min[19],1
lifetime_min[20],1
lifetime_min[21],2
lifetime_min[22],8
lifetime_min[23],12
lifetime_max[0],5
lifetime_max[1],9
lifetime_max[2],19
lifetime_max[3],39
lifetime_max[4],79
lifetime_max[5],159
lifetime_max[6],319
lifetime_max[7],640
lifetime_max[8],1279
lifetime_max[9],2559
lifetime_max[10],5119
lifetime_max[11],10240
lifetime_max[12],20479
lifetime_max[13],40960
lifetime_max[14],81920
lifetime_max[15],163840
lifetime_max[16],327679
lifetime_max[17],655360
lifetime_max[18],1155085
lifetime_max[19],1155085
lifetime_max[20],1155085
lifetime_max[21],1152082
lifetime_max[22],1149301
lifetime_max[23],1148968
lifetime_avg[0],2.500004
lifetime_avg[1],4.896367
lifetime_avg[2],9.390910
lifetime_avg[3],18.371619
lifetime_avg[4],36.333112
lifetime_avg[5],72.222897
lifetime_avg[6],144.160782
lifetime_avg[7],288.092944
lifetime_avg[8],576.311554
lifetime_avg[9],1151.209019
lifetime_avg[10],2299.781257
lifetime_avg[11],4597.404022
lifetime_avg[12],9178.894814
lifetime_avg[13],18312.631248
lifetime_avg[14],36397.367693
lifetime_avg[15],71915.026801
lifetime_avg[16],139563.402647
lifetime_avg[17],257401.562940
lifetime_avg[18],378780.761103
lifetime_avg[19],390433.620446
lifetime_avg[20],385179.496034
lifetime_avg[21],384030.313719
lifetime_avg[22],384803.975164
lifetime_avg[23],381514.440998
lft_unused_avg[0],5.000004
lft_unused_avg[1],8.169291
lft_unused_avg[2],14.551834
lft_unused_avg[3],28.206796
lft_unused_avg[4],55.685035
lft_unused_avg[5],110.903203
lft_unused_avg[6],221.512224
lft_unused_avg[7],440.872610
lft_unused_avg[8],883.458929
lft_unused_avg[9],1763.683286
lft_unused_avg[10],3523.770148
lft_unused_avg[11],7021.798442
lft_unused_avg[12],13961.644210
lft_unused_avg[13],27710.610549
lft_unused_avg[14],54230.725000
lft_unused_avg[15],104378.851108
lft_unused_avg[16],192733.780318
lft_unused_avg[17],329455.106257
lft_unused_avg[18],479237.260982
lft_unused_avg[19],542373.021074
lft_unused_avg[20],562689.328541
lft_unused_avg[21],571248.135680
lft_unused_avg[22],575202.351169
lft_unused_avg[23],577156.928498
lft_unused_count[0],463256
lft_unused_count[1],609572
lft_unused_count[2],746926
lft_unused_count[3],801002
lft_unused_count[4],827845
lft_unused_count[5],838890
lft_unused_count[6],844191
lft_unused_count[7],848513
lft_unused_count[8],847347
lft_unused_count[9],849336
lft_unused_count[10],850413
lft_unused_count[11],852469
