Benchmark,gcc
Experiment,10k
exe_time,0.687500
CYCLE_VAL,3
tracectr,10000
invokectr,9001
oramctr,0
dummyctr,0
pos1_access,1716
pos2_access,549
Bk_Evict,0
Cache_Hit,0.000000%
Cache Evict,0.000000%
hitctr,0
missctr,1
earlyctr,0
topctr,58.161878%
midctr,4.586241%
botctr,37.251881%
stashctr,2
ringctr,11033
ring_evictctr,2206
shuffctr,4615
shuff_tc+,683
shuffctr_dram,683
shuffctr_nvm,0
nonmemops_sum,249777
deadctr,134974
stash_hit,233
dram_norm_r,0
dram_norm_w,0
dram_total_acc,0
dram_inplace_r,507172
dram_remote_r,0
dram_inplace_w,374391
dram_remote_w,4413
remote_drams,4413
surplus_dead,16777216
surplus_in_use,0
rmiss,250
wmiss,317
nonmemops_executed,11
dead_dram,132780
deadQs,1000
shuff[0],0
shuff[1],189
shuff[2],386
shuff[3],454
shuff[4],485
shuff[5],489
shuff[6],516
shuff[7],488
shuff[8],477
shuff[9],448
shuff[10],387
shuff[11],244
shuff[12],51
shuff[13],1
shuff[14],0
shuff[15],0
shuff[16],0
shuff[17],0
shuff[18],0
shuff[19],0
shuff[20],0
shuff[21],0
shuff[22],0
shuff[23],0
realcount[0],256
realcount[1],308
realcount[2],382
realcount[3],547
realcount[4],659
realcount[5],798
realcount[6],828
realcount[7],789
realcount[8],711
realcount[9],691
realcount[10],448
realcount[11],243
realcount[12],139
realcount[13],65
realcount[14],30
realcount[15],19
realcount[16],3
realcount[17],4
realcount[18],1
realcount[19],0
realcount[20],2
realcount[21],1
realcount[22],59
realcount[23],4050
dumcount[0],10777
dumcount[1],10725
dumcount[2],10651
dumcount[3],10486
dumcount[4],10374
dumcount[5],10235
dumcount[6],10205
dumcount[7],10244
dumcount[8],10322
dumcount[9],10342
dumcount[10],10585
dumcount[11],10790
dumcount[12],10894
dumcount[13],10968
dumcount[14],11003
dumcount[15],11014
dumcount[16],11030
dumcount[17],11029
dumcount[18],11032
dumcount[19],11033
dumcount[20],11031
dumcount[21],11032
dumcount[22],10974
dumcount[23],6983
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],0
s_dist[5],0
s_dist[6],0
s_dist[7],0
allocS_dist[0],0
allocS_dist[1],0
allocS_dist[2],0
allocS_dist[3],0
allocS_dist[4],0
allocS_dist[5],0
allocS_dist[6],0
allocS_dist[7],2206
s_underctr,1
s_overctr,4412
s_inctr,360970
inplacectr,374391
takenctr,1
extendctr,4412
s_under[23],0
deadctr_arr[0],3
deadctr_arr[1],6
deadctr_arr[2],12
deadctr_arr[3],14
deadctr_arr[4],36
deadctr_arr[5],76
deadctr_arr[6],134
deadctr_arr[7],267
deadctr_arr[8],531
deadctr_arr[9],1115
deadctr_arr[10],2227
deadctr_arr[11],4352
deadctr_arr[12],7754
deadctr_arr[13],9571
deadctr_arr[14],10305
deadctr_arr[15],10677
deadctr_arr[16],10844
deadctr_arr[17],10950
deadctr_arr[18],10989
deadctr_arr[19],11004
deadctr_arr[20],11020
deadctr_arr[21],11026
deadctr_arr[22],11030
deadctr_arr[23],11031
ep_s[10][0],359
ep_s[10][1],335
ep_s[10][2],315
ep_s[10][3],378
ep_s[10][4],311
ep_s[10][5],294
ep_s[10][6],214
ep_s[11][0],468
ep_s[11][1],421
ep_s[11][2],414
ep_s[11][3],318
ep_s[11][4],275
ep_s[11][5],190
ep_s[11][6],120
ep_s[12][0],766
ep_s[12][1],625
ep_s[12][2],403
ep_s[12][3],235
ep_s[12][4],119
ep_s[12][5],38
ep_s[12][6],20
ep_s[13][0],1228
ep_s[13][1],630
ep_s[13][2],243
ep_s[13][3],86
ep_s[13][4],15
ep_s[13][5],3
ep_s[13][6],1
ep_s[14][0],1612
ep_s[14][1],477
ep_s[14][2],103
ep_s[14][3],11
ep_s[14][4],3
ep_s[14][5],0
ep_s[14][6],0
ep_s[15][0],1877
ep_s[15][1],303
ep_s[15][2],25
ep_s[15][3],1
ep_s[15][4],0
ep_s[15][5],0
ep_s[15][6],0
ep_s[16][0],2023
ep_s[16][1],177
ep_s[16][2],6
ep_s[16][3],0
ep_s[16][4],0
ep_s[16][5],0
ep_s[16][6],0
ep_s[17][0],2124
ep_s[17][1],81
ep_s[17][2],1
ep_s[17][3],0
ep_s[17][4],0
ep_s[17][5],0
ep_s[17][6],0
