Benchmark,gcc
exe_time,3744.937500
CYCLE_VAL,283223551
tracectr,40000008
invokectr,38164886
oramctr,0
dummyctr,0
pos1_access,5020103
pos2_access,954710
Bk_Evict,0
Cache_Hit,91.119580%
Cache Evict,85.673104%
hitctr,911204
missctr,88805
earlyctr,0
topctr,71.094871%
midctr,19.812254%
botctr,9.092874%
stashctr,0
ringctr,42240185
ring_evictctr,8448026
shuffctr,42452732
shuff_tc+,26600449
shuffctr_dram,26600449
shuffctr_nvm,0
nonmemops_sum,514126684
deadctr,27619505
dram_norm_r,1812143768
nvm_norm_r,0
dram_norm_w,1784526468
nvm_norm_w,0
dram_inplace_r,0
dram_remote_r,0
nvm_inplace_r,0
nvm_remote_r,0
dram_inplace_w,0
dram_remote_w,0
nvm_inplace_w,0
nvm_remote_w,0
remote_drams,0
remote_nvms,0
surplus_dead,25165824
surplus_in_use,0
rmiss,54265
wmiss,154805
nonmemops_executed,228043714
dead_dram,27617300
deadQs,0
shuff[0],0
shuff[1],761158
shuff[2],1479048
shuff[3],1763299
shuff[4],1890891
shuff[5],1954296
shuff[6],1985361
shuff[7],1998940
shuff[8],2007413
shuff[9],2011877
shuff[10],2013288
shuff[11],2013998
shuff[12],2013651
shuff[13],2014050
shuff[14],2014156
shuff[15],2011722
shuff[16],2007103
shuff[17],1997575
shuff[18],1978784
shuff[19],1944313
shuff[20],1872254
shuff[21],1729715
shuff[22],1444692
shuff[23],1545148
realcount[0],1517393
realcount[1],2042350
realcount[2],2538133
realcount[3],2889852
realcount[4],3071435
realcount[5],3418527
realcount[6],3598622
realcount[7],3430814
realcount[8],2969045
realcount[9],2462783
realcount[10],2091612
realcount[11],1906278
realcount[12],1979301
realcount[13],1543043
realcount[14],1008603
realcount[15],634528
realcount[16],411424
realcount[17],290471
realcount[18],213297
realcount[19],176804
realcount[20],204973
realcount[21],1609223
realcount[22],625308
realcount[23],1606311
dumcount[0],40722737
dumcount[1],40197780
dumcount[2],39701997
dumcount[3],39350278
dumcount[4],39168695
dumcount[5],38821603
dumcount[6],38641508
dumcount[7],38809316
dumcount[8],39271085
dumcount[9],39777347
dumcount[10],40148518
dumcount[11],40333852
dumcount[12],40260829
dumcount[13],40697087
dumcount[14],41231527
dumcount[15],41605602
dumcount[16],41828706
dumcount[17],41949659
dumcount[18],42026833
dumcount[19],42063326
dumcount[20],42035157
dumcount[21],40630907
dumcount[22],41614822
dumcount[23],40633819
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],772574
s_dist[5],0
s_dist[6],0
s_dist[7],14986158
allocS_dist[0],0
allocS_dist[1],0
allocS_dist[2],0
allocS_dist[3],0
allocS_dist[4],18441200
allocS_dist[5],0
allocS_dist[6],0
allocS_dist[7],82570366
s_underctr,0
s_overctr,0
s_inctr,1650470300
inplacectr,1784526468
takenctr,0
extendctr,0
s_under[15],0
s_under[16],0
s_under[17],0
s_under[18],0
s_under[19],0
s_under[20],0
s_under[21],0
s_under[22],0
s_under[23],0
deadctr_arr[0],0
deadctr_arr[1],4
deadctr_arr[2],3
deadctr_arr[3],14
deadctr_arr[4],35
deadctr_arr[5],62
deadctr_arr[6],138
deadctr_arr[7],282
deadctr_arr[8],533
deadctr_arr[9],1134
deadctr_arr[10],2232
deadctr_arr[11],4347
deadctr_arr[12],8816
deadctr_arr[13],17490
deadctr_arr[14],35176
deadctr_arr[15],70063
deadctr_arr[16],139907
deadctr_arr[17],280359
deadctr_arr[18],560970
deadctr_arr[19],1122060
deadctr_arr[20],2244186
deadctr_arr[21],4489996
deadctr_arr[22],8977197
deadctr_arr[23],9664501
deadQ_ov[15],0
deadQ_ov[16],0
deadQ_ov[17],0
deadQ_ov[18],0
deadQ_ov[19],0
deadQ_ov[20],0
deadQ_ov[21],0
deadQ_ov[22],0
deadQ_ov[23],0
deadQ_empty_s6[15],0
deadQ_empty_s6[16],0
deadQ_empty_s6[17],0
deadQ_empty_s6[18],0
deadQ_empty_s6[19],0
deadQ_empty_s6[20],0
deadQ_empty_s6[21],0
deadQ_empty_s6[22],0
deadQ_empty_s6[23],0
deadQ_empty_s7[15],0
deadQ_empty_s7[16],0
deadQ_empty_s7[17],0
deadQ_empty_s7[18],0
deadQ_empty_s7[19],0
deadQ_empty_s7[20],0
deadQ_empty_s7[21],0
deadQ_empty_s7[22],0
deadQ_empty_s7[23],0
Q_serve_under[15],0
Q_serve_under[16],0
Q_serve_under[17],0
Q_serve_under[18],0
Q_serve_under[19],0
Q_serve_under[20],0
Q_serve_under[21],0
Q_serve_under[22],0
Q_serve_under[23],0
Q_serve_over[15],0
Q_serve_over[16],0
Q_serve_over[17],0
Q_serve_over[18],0
Q_serve_over[19],0
Q_serve_over[20],0
Q_serve_over[21],0
Q_serve_over[22],0
Q_serve_over[23],0
cap_Q_full[15],0
cap_Q_full[16],0
cap_Q_full[17],0
cap_Q_full[18],0
cap_Q_full[19],0
cap_Q_full[20],0
cap_Q_full[21],0
cap_Q_full[22],0
cap_Q_full[23],0
cap_Q_notfull[15],0
cap_Q_notfull[16],0
cap_Q_notfull[17],0
cap_Q_notfull[18],0
cap_Q_notfull[19],0
cap_Q_notfull[20],0
cap_Q_notfull[21],0
cap_Q_notfull[22],0
cap_Q_notfull[23],0
dead_gathered[15],0
dead_gathered[16],0
dead_gathered[17],0
dead_gathered[18],0
dead_gathered[19],0
dead_gathered[20],0
dead_gathered[21],0
dead_gathered[22],0
dead_gathered[23],0
stash_hit,1899514
dead_encountered[15],0
dead_encountered[16],0
dead_encountered[17],0
dead_encountered[18],0
dead_encountered[19],0
dead_encountered[20],0
dead_encountered[21],0
dead_encountered[22],0
dead_encountered[23],0
dead_shadowed[15],0
dead_shadowed[16],0
dead_shadowed[17],0
dead_shadowed[18],0
dead_shadowed[19],0
dead_shadowed[20],0
dead_shadowed[21],0
dead_shadowed[22],0
dead_shadowed[23],0
dead_scan[15],0
dead_scan[16],0
dead_scan[17],0
dead_scan[18],0
dead_scan[19],0
dead_scan[20],0
dead_scan[21],0
dead_scan[22],0
dead_scan[23],0
shad_added[15],0
shad_added[16],0
shad_added[17],0
shad_added[18],0
shad_added[19],0
shad_added[20],0
shad_added[21],0
