Benchmark,gcc
dumcount[6],38413899
dumcount[7],38584939
dumcount[8],39049300
dumcount[9],39550300
dumcount[10],39923147
dumcount[11],40110701
dumcount[12],40038823
dumcount[13],40478911
dumcount[14],41027985
dumcount[15],41390938
dumcount[16],41610874
dumcount[17],41728537
dumcount[18],41805070
dumcount[19],41841633
dumcount[20],41863238
dumcount[21],40645236
dumcount[22],41045214
dumcount[23],40565980
supcount_dist[0],694021
supcount_dist[1],0
supcount_dist[2],515939
supcount_dist[3],0
supcount_dist[4],373902
supcount_dist[5],0
supcount_dist[6],258303
supcount_dist[7],0
supcount_dist[8],170437
supcount_dist[9],0
supcount_dist[10],1468317
supcount_dist[11],0
supcount_dist[12],876542
supcount_dist[13],0
supcount_dist[14],947219
supcount_dist[15],0
supcount_dist[16],916971
supcount_dist[17],0
supcount_dist[18],802777
supcount_dist[19],0
supcount_dist[20],0
suphoriz1_dist[0],561243
suphoriz1_dist[1],530208
suphoriz1_dist[2],490354
suphoriz1_dist[3],449032
suphoriz1_dist[4],414557
suphoriz1_dist[5],460110
suphoriz1_dist[6],528934
suphoriz1_dist[7],564614
suphoriz1_dist[8],0
suphoriz2_dist[0],517671
suphoriz2_dist[1],452214
suphoriz2_dist[2],359195
suphoriz2_dist[3],267062
suphoriz2_dist[4],189991
suphoriz2_dist[5],285563
suphoriz2_dist[6],434357
suphoriz2_dist[7],519323
suphoriz2_dist[8],0
ephoriz1_dist[0],0
ephoriz1_dist[1],0
ephoriz1_dist[2],0
ephoriz1_dist[3],0
ephoriz1_dist[4],0
ephoriz1_dist[5],0
ephoriz1_dist[6],0
ephoriz1_dist[7],0
ephoriz1_dist[8],0
ephoriz2_dist[0],0
ephoriz2_dist[1],0
ephoriz2_dist[2],0
ephoriz2_dist[3],0
ephoriz2_dist[4],0
ephoriz2_dist[5],0
ephoriz2_dist[6],0
ephoriz2_dist[7],0
ephoriz2_dist[8],0
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],0
s_dist[5],65701830
s_dist[6],0
s_dist[7],0
