Benchmark,gcc
exe_time,9558.343750
CYCLE_VAL,442151354
tracectr,38999997
invokectr,35225437
oramctr,0
dummyctr,0
pos1_access,4639203
pos2_access,875899
Bk_Evict,0
Cache_Hit,87.865576%
Cache Evict,85.784217%
hitctr,878654
missctr,121344
earlyctr,0
topctr,70.951406%
midctr,19.845040%
botctr,9.203554%
stashctr,0
ringctr,39000557
ring_evictctr,7800106
shuffctr,75344849
shuff_tc+,60711402
shuffctr_dram,60711402
shuffctr_nvm,0
nonmemops_sum,1234212007
deadctr,26857987
dram_norm_r,1395571850
nvm_norm_r,0
dram_norm_w,1699128860
nvm_norm_w,0
dram_inplace_r,0
dram_remote_r,0
nvm_inplace_r,0
nvm_remote_r,0
dram_inplace_w,0
dram_remote_w,0
nvm_inplace_w,0
nvm_remote_w,0
remote_drams,0
remote_nvms,0
surplus_dead,33552384
surplus_in_use,0
rmiss,101287
wmiss,342400
nonmemops_executed,260383661
dead_dram,26855842
Reads_chan[0],4733644
Writes_chan[0],5370380
R_Latency_chan[0],263.54084
R_Q_Latency_chan[0],203.54084
W_Latency_chan[0],983.18706
W_Q_Latency_chan[0],919.18706
Reads_chan[1],4548727
Writes_chan[1],5340483
R_Latency_chan[1],254.07269
R_Q_Latency_chan[1],194.07269
W_Latency_chan[1],925.82660
W_Q_Latency_chan[1],861.82660
Reads_chan[2],3543394
Writes_chan[2],4077136
R_Latency_chan[2],217.21506
R_Q_Latency_chan[2],157.21506
W_Latency_chan[2],474.40928
W_Q_Latency_chan[2],410.40928
Reads_chan[3],3346117
Writes_chan[3],3908407
R_Latency_chan[3],214.76388
R_Q_Latency_chan[3],154.76388
W_Latency_chan[3],460.41802
W_Q_Latency_chan[3],396.41802
All_R,16171882
All_W,18696406
dram_R,12825765
dram_W,14787999
DRAM/NVM_R#,3.833029
DRAM/NVM_W#,3.783638
online_wait_dram,27907637
online_wait_nvm,0
evict_wait_dram,64391464
evict_wait_nvm,0
reshuffle_wait_dram,130160751
reshuffle_wait_nvm,0
meta_wait_dram,162527226
online_wait_dram_perAcc,0.204449
online_wait_nvm_perAcc,-nan
evict_wait_dram_perAcc,0.138743
evict_wait_nvm_perAcc,-nan
reshuffle_wait_dram_perAcc,0.504453
reshuffle_wait_nvm_perAcc,-nan
meta_wait_dram_perAcc,0.496108
odram,58183
onvm,0
envm,0
edram,48827
rnvm,0
rdram,436129
mdram,304644
lrs_ctr,446407
deadQs,0
rmpki,0.082066
wmpki,0.277424
supshuf_total,1901645
supshuf_horiz1,3959358
supshuf_horiz2,3096311
supep_horiz1,0
supep_horiz2,0
shuff[0],0
shuff[1],702590
shuff[2],1364320
shuff[3],1627421
shuff[4],1747087
shuff[5],1804084
shuff[6],1832077
shuff[7],1845477
shuff[8],1854595
shuff[9],1855796
shuff[10],4613187
shuff[11],4613937
shuff[12],4612970
shuff[13],4612412
shuff[14],4609253
shuff[15],4607271
shuff[16],4599699
shuff[17],4584611
shuff[18],4552740
shuff[19],4494145
shuff[20],4370940
shuff[21],4127788
shuff[22],3642706
shuff[23],2669743
realcount[0],1401157
realcount[1],1863636
realcount[2],2319615
realcount[3],2662863
realcount[4],2829573
realcount[5],3150378
realcount[6],3337819
realcount[7],3180003
realcount[8],2731066
realcount[9],2265078
realcount[10],1930237
realcount[11],1759265
realcount[12],1821844
realcount[13],1427226
realcount[14],943109
realcount[15],595127
realcount[16],383858
realcount[17],270519
realcount[18],195828
realcount[19],161726
realcount[20],181169
realcount[21],1276062
realcount[22],900040
realcount[23],1413332
dumcount[0],37599373
dumcount[1],37136894
dumcount[2],36680915
dumcount[3],36337667
dumcount[4],36170957
dumcount[5],35850152
dumcount[6],35662711
dumcount[7],35820527
dumcount[8],36269464
dumcount[9],36735452
dumcount[10],37070293
dumcount[11],37241265
dumcount[12],37178686
dumcount[13],37573304
dumcount[14],38057421
dumcount[15],38405403
dumcount[16],38616672
dumcount[17],38730011
dumcount[18],38804702
dumcount[19],38838804
dumcount[20],38819361
dumcount[21],37724468
dumcount[22],38100490
dumcount[23],37587198
supcount_dist[0],591033
supcount_dist[1],0
supcount_dist[2],413377
supcount_dist[3],0
supcount_dist[4],282042
supcount_dist[5],0
supcount_dist[6],182925
supcount_dist[7],0
supcount_dist[8],113748
supcount_dist[9],0
supcount_dist[10],1426407
supcount_dist[11],0
supcount_dist[12],839117
supcount_dist[13],0
supcount_dist[14],900121
supcount_dist[15],0
supcount_dist[16],849746
supcount_dist[17],0
supcount_dist[18],713933
supcount_dist[19],0
supcount_dist[20],0
suphoriz1_dist[0],516929
suphoriz1_dist[1],485549
suphoriz1_dist[2],445512
suphoriz1_dist[3],404308
suphoriz1_dist[4],369501
suphoriz1_dist[5],415396
suphoriz1_dist[6],485226
suphoriz1_dist[7],520285
suphoriz1_dist[8],0
suphoriz2_dist[0],475471
suphoriz2_dist[1],402117
suphoriz2_dist[2],304282
suphoriz2_dist[3],213730
suphoriz2_dist[4],143017
suphoriz2_dist[5],246422
suphoriz2_dist[6],400546
suphoriz2_dist[7],484158
suphoriz2_dist[8],0
ephoriz1_dist[0],0
ephoriz1_dist[1],0
ephoriz1_dist[2],0
ephoriz1_dist[3],0
ephoriz1_dist[4],0
ephoriz1_dist[5],0
ephoriz1_dist[6],0
ephoriz1_dist[7],0
ephoriz1_dist[8],0
ephoriz2_dist[0],0
ephoriz2_dist[1],0
ephoriz2_dist[2],0
ephoriz2_dist[3],0
ephoriz2_dist[4],0
ephoriz2_dist[5],0
ephoriz2_dist[6],0
ephoriz2_dist[7],0
ephoriz2_dist[8],0
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],0
s_dist[5],60711402
s_dist[6],0
s_dist[7],14633447
