Benchmark,gcc
ep_s[18][5],1519561
ep_s[18][6],1249276
ep_s[19][0],1025045
ep_s[19][1],913320
ep_s[19][2],1072710
ep_s[19][3],1364629
ep_s[19][4],1550546
ep_s[19][5],1492936
ep_s[19][6],1224288
ep_s[20][0],1084847
ep_s[20][1],968866
ep_s[20][2],1104592
ep_s[20][3],1361475
ep_s[20][4],1514692
ep_s[20][5],1439260
ep_s[20][6],1169734
ep_s[21][0],1203287
ep_s[21][1],1081323
ep_s[21][2],1169366
ep_s[21][3],1350293
ep_s[21][4],1438740
ep_s[21][5],1334465
ep_s[21][6],1065996
ep_s[22][0],1442908
ep_s[22][1],1303214
ep_s[22][2],1295266
ep_s[22][3],1333310
ep_s[22][4],1292468
ep_s[22][5],1119119
ep_s[22][6],857183
ep_s[23][0],2344031
ep_s[23][1],2034539
ep_s[23][2],1725036
ep_s[23][3],1385991
ep_s[23][4],1038291
ep_s[23][5],68808
ep_s[23][6],46772
ep_shuf[0],7109507
ep_shuf[1],1528601
ep_shuf[2],5360
ep_shuf[3],0
ep_shuf[4],0
ep_shuf[5],0
ep_shuf[6],0
ep_shuf[7],0
ep_shuf[8],0
ep_shuf[9],0
ep_shuf[10],0
ep_shuf[11],0
ep_shuf[12],0
ep_shuf[13],0
ep_shuf[14],0
ep_shuf[15],0
ep_shuf[16],0
ep_shuf[17],0
ep_shuf[18],0
ep_shuf[19],0
ep_shuf[20],0
ep_shuf[21],0
same_bucket,0
remote_under,13219645
remote_over,12526761
count_min[0],5
count_min[1],1
count_min[2],1
count_min[3],1
count_min[4],1
count_min[5],1
count_min[6],1
count_min[7],1
count_min[8],1
count_min[9],1
count_min[10],1
count_min[11],1
count_min[12],1
count_min[13],1
count_min[14],1
count_min[15],1
count_min[16],1
count_min[17],1
count_min[18],1
count_min[19],1
count_min[20],1
count_min[21],1
count_min[22],1
count_min[23],1
count_max[0],5
count_max[1],10
count_max[2],16
count_max[3],19
count_max[4],19
count_max[5],20
count_max[6],22
count_max[7],20
count_max[8],21
count_max[9],20
count_max[10],19
count_max[11],20
count_max[12],20
count_max[13],21
count_max[14],20
count_max[15],20
count_max[16],21
count_max[17],21
count_max[18],19
count_max[19],21
count_max[20],20
count_max[21],23
count_max[22],19
count_max[23],20
count_avg[0],5.000000
count_avg[1],5.005083
count_avg[2],5.016288
count_avg[3],5.024279
count_avg[4],5.029042
count_avg[5],5.031535
count_avg[6],5.032474
count_avg[7],5.033305
count_avg[8],5.033348
count_avg[9],5.033826
count_avg[10],5.033659
count_avg[11],5.033469
count_avg[12],5.033147
count_avg[13],5.032575
count_avg[14],5.031077
count_avg[15],5.028127
count_avg[16],5.022261
count_avg[17],5.010388
count_avg[18],4.987134
count_avg[19],4.939400
count_avg[20],4.842173
count_avg[21],4.640909
count_avg[22],4.207793
count_avg[23],3.612832
lifetime_min[0],1
lifetime_min[1],1
lifetime_min[2],1
lifetime_min[3],1
lifetime_min[4],1
lifetime_min[5],1
lifetime_min[6],1
lifetime_min[7],1
lifetime_min[8],1
lifetime_min[9],1
lifetime_min[10],1
lifetime_min[11],1
lifetime_min[12],1
lifetime_min[13],1
lifetime_min[14],1
lifetime_min[15],1
lifetime_min[16],1
lifetime_min[17],1
lifetime_min[18],1
lifetime_min[19],1
lifetime_min[20],1
lifetime_min[21],1
lifetime_min[22],1
lifetime_min[23],3
lifetime_max[0],5
lifetime_max[1],10
lifetime_max[2],20
lifetime_max[3],40
lifetime_max[4],80
lifetime_max[5],160
lifetime_max[6],320
lifetime_max[7],640
lifetime_max[8],1280
lifetime_max[9],2560
lifetime_max[10],5120
lifetime_max[11],10240
lifetime_max[12],20480
lifetime_max[13],40961
lifetime_max[14],81921
lifetime_max[15],163841
lifetime_max[16],327682
lifetime_max[17],655361
lifetime_max[18],1310724
lifetime_max[19],2621444
lifetime_max[20],5242887
lifetime_max[21],10485770
lifetime_max[22],20971539
lifetime_max[23],43193894
lifetime_avg[0],2.500004
lifetime_avg[1],4.888662
lifetime_avg[2],9.384543
lifetime_avg[3],18.374088
lifetime_avg[4],36.358620
lifetime_avg[5],72.333157
lifetime_avg[6],144.307383
lifetime_avg[7],288.241921
lifetime_avg[8],576.113192
lifetime_avg[9],1151.898651
lifetime_avg[10],2303.371938
lifetime_avg[11],4605.567653
lifetime_avg[12],9212.347053
lifetime_avg[13],18422.503220
lifetime_avg[14],36845.173932
lifetime_avg[15],73658.772321
lifetime_avg[16],147231.358823
lifetime_avg[17],294060.453225
lifetime_avg[18],586523.938955
lifetime_avg[19],1166813.307225
lifetime_avg[20],2307302.357994
lifetime_avg[21],4500786.243317
lifetime_avg[22],8460691.276177
lifetime_avg[23],10616226.701377
lft_unused_avg[0],5.000005
lft_unused_avg[1],8.171929
lft_unused_avg[2],14.571467
lft_unused_avg[3],28.222172
lft_unused_avg[4],55.743077
lft_unused_avg[5],110.852236
lft_unused_avg[6],221.134573
lft_unused_avg[7],441.640154
lft_unused_avg[8],882.779443
lft_unused_avg[9],1765.113083
lft_unused_avg[10],3528.775952
lft_unused_avg[11],7057.432182
lft_unused_avg[12],14107.975188
lft_unused_avg[13],28218.938257
lft_unused_avg[14],56390.049178
lft_unused_avg[15],112690.310830
lft_unused_avg[16],224867.839192
lft_unused_avg[17],447717.432483
lft_unused_avg[18],888124.542105
lft_unused_avg[19],1745952.062513
lft_unused_avg[20],3374495.709716
lft_unused_avg[21],6307421.717613
lft_unused_avg[22],11023759.777124
lft_unused_avg[23],15758998.801404
lft_unused_count[0],17286936
lft_unused_count[1],22745273
lft_unused_count[2],27870867
lft_unused_count[3],29912328
lft_unused_count[4],30840096
lft_unused_count[5],31285844
lft_unused_count[6],31500161
lft_unused_count[7],31611776
lft_unused_count[8],31661255
lft_unused_count[9],31686531
lft_unused_count[10],31711354
lft_unused_count[11],31715765
lft_unused_count[12],31727956
lft_unused_count[13],31721123
lft_unused_count[14],31737860
lft_unused_count[15],31753419
lft_unused_count[16],31792468
lft_unused_count[17],31877359
lft_unused_count[18],32027899
lft_unused_count[19],32339057
lft_unused_count[20],32968315
lft_unused_count[21],34210081
lft_unused_count[22],36702035
lft_unused_count[23],49030378
lft_unused_min[0],5
lft_unused_min[1],1
lft_unused_min[2],1
lft_unused_min[3],1
lft_unused_min[4],1
lft_unused_min[5],1
lft_unused_min[6],1
lft_unused_min[7],1
lft_unused_min[8],1
lft_unused_min[9],1
lft_unused_min[10],1
lft_unused_min[11],1
lft_unused_min[12],1
lft_unused_min[13],1
lft_unused_min[14],1
lft_unused_min[15],1
lft_unused_min[16],1
lft_unused_min[17],1
lft_unused_min[18],1
lft_unused_min[19],1
lft_unused_min[20],1
lft_unused_min[21],2
lft_unused_min[22],1
lft_unused_min[23],5
lft_unused_max[0],6
lft_unused_max[1],11
lft_unused_max[2],21
lft_unused_max[3],41
lft_unused_max[4],81
lft_unused_max[5],161
lft_unused_max[6],321
lft_unused_max[7],641
lft_unused_max[8],1281
lft_unused_max[9],2561
lft_unused_max[10],5121
lft_unused_max[11],10241
lft_unused_max[12],20481
lft_unused_max[13],40962
lft_unused_max[14],81922
lft_unused_max[15],163842
lft_unused_max[16],327683
lft_unused_max[17],655363
lft_unused_max[18],1310725
lft_unused_max[19],2621447
lft_unused_max[20],5242891
lft_unused_max[21],10485774
lft_unused_max[22],20971542
lft_unused_max[23],41943080
space,184549364
space_ratio,91.666666%
