Benchmark,gcc
dumcount[21],41304442
dumcount[22],41690803
dumcount[23],41213121
supcount_dist[0],711102
supcount_dist[1],0
supcount_dist[2],534826
supcount_dist[3],0
supcount_dist[4],390000
supcount_dist[5],0
supcount_dist[6],271093
supcount_dist[7],0
supcount_dist[8],179283
supcount_dist[9],0
supcount_dist[10],1474413
supcount_dist[11],0
supcount_dist[12],880858
supcount_dist[13],0
supcount_dist[14],956196
supcount_dist[15],0
supcount_dist[16],928816
supcount_dist[17],0
supcount_dist[18],818579
supcount_dist[19],0
supcount_dist[20],0
suphoriz1_dist[0],567273
suphoriz1_dist[1],535368
suphoriz1_dist[2],494516
suphoriz1_dist[3],456444
suphoriz1_dist[4],419218
suphoriz1_dist[5],466407
suphoriz1_dist[6],534237
suphoriz1_dist[7],571047
suphoriz1_dist[8],0
suphoriz2_dist[0],526502
suphoriz2_dist[1],461944
suphoriz2_dist[2],369979
suphoriz2_dist[3],278528
suphoriz2_dist[4],199937
suphoriz2_dist[5],293986
suphoriz2_dist[6],441538
suphoriz2_dist[7],528242
suphoriz2_dist[8],0
ephoriz1_dist[0],0
ephoriz1_dist[1],0
ephoriz1_dist[2],0
ephoriz1_dist[3],0
ephoriz1_dist[4],0
ephoriz1_dist[5],0
ephoriz1_dist[6],0
ephoriz1_dist[7],0
ephoriz1_dist[8],0
ephoriz2_dist[0],0
ephoriz2_dist[1],0
ephoriz2_dist[2],0
ephoriz2_dist[3],0
ephoriz2_dist[4],0
ephoriz2_dist[5],0
ephoriz2_dist[6],0
ephoriz2_dist[7],0
ephoriz2_dist[8],0
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],2076707
s_dist[5],13473293
s_dist[6],296189
s_dist[7],169876
allocS_dist[0],0
allocS_dist[1],0
allocS_dist[2],0
allocS_dist[3],0
allocS_dist[4],6066072
allocS_dist[5],30263920
allocS_dist[6],2381922
allocS_dist[7],4033917
s_underctr,9034083
s_overctr,10449756
s_inctr,386112369
inplacectr,412358155
takenctr,15100155
extendctr,85491662
s_under[0],0
s_under[1],0
s_under[2],0
s_under[3],0
s_under[4],0
s_under[5],0
s_under[6],0
s_under[7],0
s_under[8],0
s_under[9],0
s_under[10],11564
s_under[11],22117
s_under[12],42431
s_under[13],83697
s_under[14],168379
s_under[15],329890
s_under[16],608154
s_under[17],918987
s_under[18],1071127
s_under[19],995152
s_under[20],839341
s_under[21],664844
s_under[22],265233
s_under[23],45156
