Benchmark,gcc
deadctr_arr[19],686466
deadctr_arr[20],805280
deadctr_arr[21],850091
deadctr_arr[22],869712
deadctr_arr[23],879366
deadQ_ov[10],119977
deadQ_ov[11],125814
deadQ_ov[12],127159
deadQ_ov[13],142774
deadQ_ov[14],154472
deadQ_ov[15],175680
deadQ_ov[16],207932
deadQ_ov[17],264927
deadQ_ov[18],397366
deadQ_ov[19],544054
deadQ_ov[20],564864
deadQ_ov[21],551943
deadQ_ov[22],538670
deadQ_ov[23],528514
deadQ_empty_s6[10],533
deadQ_empty_s6[11],49
deadQ_empty_s6[12],3
deadQ_empty_s6[13],0
deadQ_empty_s6[14],0
deadQ_empty_s6[15],0
deadQ_empty_s6[16],0
deadQ_empty_s6[17],0
deadQ_empty_s6[18],0
deadQ_empty_s6[19],0
deadQ_empty_s6[20],0
deadQ_empty_s6[21],0
deadQ_empty_s6[22],0
deadQ_empty_s6[23],0
deadQ_empty_s7[10],750
deadQ_empty_s7[11],77
deadQ_empty_s7[12],5
deadQ_empty_s7[13],0
deadQ_empty_s7[14],0
deadQ_empty_s7[15],0
deadQ_empty_s7[16],0
deadQ_empty_s7[17],0
deadQ_empty_s7[18],0
deadQ_empty_s7[19],0
deadQ_empty_s7[20],0
deadQ_empty_s7[21],0
deadQ_empty_s7[22],0
deadQ_empty_s7[23],0
Q_serve_under[10],2079261
Q_serve_under[11],2055590
Q_serve_under[12],2016334
Q_serve_under[13],1902010
Q_serve_under[14],1698284
Q_serve_under[15],1354314
Q_serve_under[16],933657
Q_serve_under[17],563878
Q_serve_under[18],284152
Q_serve_under[19],97723
Q_serve_under[20],36156
Q_serve_under[21],16225
Q_serve_under[22],8106
Q_serve_under[23],4153
Q_serve_over[10],440202
Q_serve_over[11],440040
Q_serve_over[12],440650
Q_serve_over[13],439812
Q_serve_over[14],439762
Q_serve_over[15],439936
Q_serve_over[16],439004
Q_serve_over[17],437336
Q_serve_over[18],425610
Q_serve_over[19],378236
Q_serve_over[20],358798
Q_serve_over[21],355872
Q_serve_over[22],355600
Q_serve_over[23],355578
cap_Q_full[10],0
cap_Q_full[11],0
cap_Q_full[12],0
cap_Q_full[13],0
cap_Q_full[14],0
cap_Q_full[15],0
cap_Q_full[16],0
cap_Q_full[17],0
cap_Q_full[18],0
cap_Q_full[19],0
cap_Q_full[20],0
cap_Q_full[21],0
cap_Q_full[22],0
cap_Q_full[23],0
cap_Q_notfull[10],0
cap_Q_notfull[11],0
cap_Q_notfull[12],0
cap_Q_notfull[13],0
cap_Q_notfull[14],0
cap_Q_notfull[15],0
cap_Q_notfull[16],0
cap_Q_notfull[17],0
cap_Q_notfull[18],0
cap_Q_notfull[19],0
cap_Q_notfull[20],0
cap_Q_notfull[21],0
cap_Q_notfull[22],0
cap_Q_notfull[23],0
dead_gathered[10],2517392
dead_gathered[11],2495502
dead_gathered[12],2457066
dead_gathered[13],2342004
dead_gathered[14],2138325
dead_gathered[15],1794666
dead_gathered[16],1373303
dead_gathered[17],1002177
dead_gathered[18],711208
dead_gathered[19],478172
dead_gathered[20],398278
dead_gathered[21],377083
dead_gathered[22],371186
dead_gathered[23],370952
stash_hit,25591
dead_encountered[10],127867
dead_encountered[11],145109
dead_encountered[12],166252
dead_encountered[13],220554
dead_encountered[14],308328
dead_encountered[15],460140
dead_encountered[16],649947
dead_encountered[17],827392
dead_encountered[18],979424
dead_encountered[19],988739
dead_encountered[20],949785
dead_encountered[21],922478
dead_encountered[22],906469
dead_encountered[23],897435
dead_shadowed[10],0
dead_shadowed[11],0
dead_shadowed[12],0
dead_shadowed[13],0
dead_shadowed[14],0
dead_shadowed[15],0
dead_shadowed[16],0
dead_shadowed[17],0
dead_shadowed[18],0
dead_shadowed[19],0
dead_shadowed[20],0
dead_shadowed[21],0
dead_shadowed[22],0
dead_shadowed[23],0
dead_scan[10],2071
dead_scan[11],205
dead_scan[12],12
dead_scan[13],0
dead_scan[14],0
dead_scan[15],0
dead_scan[16],0
dead_scan[17],0
dead_scan[18],0
dead_scan[19],0
dead_scan[20],0
dead_scan[21],0
dead_scan[22],0
dead_scan[23],0
shad_added[10],0
shad_added[11],0
shad_added[12],0
shad_added[13],0
shad_added[14],0
shad_added[15],0
shad_added[16],0
shad_added[17],0
shad_added[18],0
shad_added[19],0
shad_added[20],0
shad_added[21],0
shad_added[22],0
shad_added[23],0
same_bucket,0
remote_under,1545765
remote_over,2528973
