Benchmark,gcc
exe_time,4199.718750
CYCLE_VAL,287982351
tracectr,40000008
invokectr,38164886
oramctr,0
dummyctr,0
pos1_access,5022767
pos2_access,954788
Bk_Evict,0
Cache_Hit,91.119580%
Cache Evict,85.673104%
hitctr,911204
missctr,88805
earlyctr,0
topctr,71.073915%
midctr,19.834665%
botctr,9.091420%
stashctr,0
ringctr,42249432
ring_evictctr,8449881
shuffctr,40916601
shuff_tc+,25056805
shuffctr_dram,25056805
shuffctr_nvm,0
nonmemops_sum,514126684
deadctr,28452708
dram_norm_r,1850153857
nvm_norm_r,0
dram_norm_w,1821703272
nvm_norm_w,0
dram_inplace_r,0
dram_remote_r,0
nvm_inplace_r,0
nvm_remote_r,0
dram_inplace_w,0
dram_remote_w,0
nvm_inplace_w,0
nvm_remote_w,0
remote_drams,0
remote_nvms,0
surplus_dead,0
surplus_in_use,0
rmiss,54265
wmiss,154805
nonmemops_executed,228043714
dead_dram,28450585
deadQs,0
shuff[0],0
shuff[1],762751
shuff[2],1477784
shuff[3],1763528
shuff[4],1893710
shuff[5],1955676
shuff[6],1987039
shuff[7],2000234
shuff[8],2007844
shuff[9],2011230
shuff[10],2013131
shuff[11],2013942
shuff[12],2014919
shuff[13],2014947
shuff[14],2013701
shuff[15],2011773
shuff[16],2006011
shuff[17],1997446
shuff[18],1977859
shuff[19],1943668
shuff[20],1872375
shuff[21],1730195
shuff[22],1443252
shuff[23],3586
realcount[0],1512967
realcount[1],2036649
realcount[2],2537069
realcount[3],2888912
realcount[4],3069622
realcount[5],3415369
realcount[6],3603250
realcount[7],3435761
realcount[8],2971075
realcount[9],2467086
realcount[10],2090546
realcount[11],1906437
realcount[12],1981437
realcount[13],1543114
realcount[14],1013437
realcount[15],637417
realcount[16],410578
realcount[17],291753
realcount[18],213491
realcount[19],176771
realcount[20],205593
realcount[21],1615698
realcount[22],619378
realcount[23],1605995
dumcount[0],40736438
dumcount[1],40212756
dumcount[2],39712336
dumcount[3],39360493
dumcount[4],39179783
dumcount[5],38834036
dumcount[6],38646155
dumcount[7],38813644
dumcount[8],39278330
dumcount[9],39782319
dumcount[10],40158859
dumcount[11],40342968
dumcount[12],40267968
dumcount[13],40706291
dumcount[14],41235968
dumcount[15],41611988
dumcount[16],41838827
dumcount[17],41957652
dumcount[18],42035914
dumcount[19],42072634
dumcount[20],42043812
dumcount[21],40633707
dumcount[22],41630027
dumcount[23],40643410
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],0
s_dist[5],0
s_dist[6],0
s_dist[7],14986165
allocS_dist[0],0
allocS_dist[1],0
allocS_dist[2],0
allocS_dist[3],0
allocS_dist[4],0
allocS_dist[5],0
allocS_dist[6],0
allocS_dist[7],99488561
s_underctr,0
s_overctr,0
s_inctr,1698200562
inplacectr,1821703272
takenctr,0
extendctr,0
s_under[15],0
s_under[16],0
s_under[17],0
s_under[18],0
s_under[19],0
s_under[20],0
s_under[21],0
s_under[22],0
s_under[23],0
deadctr_arr[0],0
deadctr_arr[1],3
deadctr_arr[2],6
deadctr_arr[3],15
deadctr_arr[4],34
deadctr_arr[5],64
deadctr_arr[6],128
deadctr_arr[7],263
deadctr_arr[8],542
deadctr_arr[9],1068
deadctr_arr[10],2174
deadctr_arr[11],4373
deadctr_arr[12],8898
deadctr_arr[13],17581
deadctr_arr[14],35304
deadctr_arr[15],70125
deadctr_arr[16],140009
deadctr_arr[17],280238
deadctr_arr[18],561726
deadctr_arr[19],1125378
deadctr_arr[20],2245519
deadctr_arr[21],4492998
deadctr_arr[22],8983886
deadctr_arr[23],10482376
deadQ_ov[15],0
deadQ_ov[16],0
deadQ_ov[17],0
deadQ_ov[18],0
deadQ_ov[19],0
deadQ_ov[20],0
deadQ_ov[21],0
deadQ_ov[22],0
deadQ_ov[23],0
deadQ_empty_s6[15],0
deadQ_empty_s6[16],0
deadQ_empty_s6[17],0
deadQ_empty_s6[18],0
deadQ_empty_s6[19],0
deadQ_empty_s6[20],0
deadQ_empty_s6[21],0
deadQ_empty_s6[22],0
deadQ_empty_s6[23],0
deadQ_empty_s7[15],0
deadQ_empty_s7[16],0
deadQ_empty_s7[17],0
deadQ_empty_s7[18],0
deadQ_empty_s7[19],0
deadQ_empty_s7[20],0
deadQ_empty_s7[21],0
deadQ_empty_s7[22],0
deadQ_empty_s7[23],0
Q_serve_under[15],0
Q_serve_under[16],0
Q_serve_under[17],0
Q_serve_under[18],0
Q_serve_under[19],0
Q_serve_under[20],0
Q_serve_under[21],0
Q_serve_under[22],0
Q_serve_under[23],0
Q_serve_over[15],0
Q_serve_over[16],0
Q_serve_over[17],0
Q_serve_over[18],0
Q_serve_over[19],0
Q_serve_over[20],0
Q_serve_over[21],0
Q_serve_over[22],0
Q_serve_over[23],0
cap_Q_full[15],0
cap_Q_full[16],0
cap_Q_full[17],0
cap_Q_full[18],0
cap_Q_full[19],0
cap_Q_full[20],0
cap_Q_full[21],0
cap_Q_full[22],0
cap_Q_full[23],0
cap_Q_notfull[15],0
cap_Q_notfull[16],0
cap_Q_notfull[17],0
cap_Q_notfull[18],0
cap_Q_notfull[19],0
cap_Q_notfull[20],0
cap_Q_notfull[21],0
cap_Q_notfull[22],0
cap_Q_notfull[23],0
dead_gathered[15],0
dead_gathered[16],0
dead_gathered[17],0
dead_gathered[18],0
dead_gathered[19],0
dead_gathered[20],0
dead_gathered[21],0
dead_gathered[22],0
dead_gathered[23],0
stash_hit,1893009
dead_encountered[15],0
dead_encountered[16],0
dead_encountered[17],0
dead_encountered[18],0
dead_encountered[19],0
dead_encountered[20],0
dead_encountered[21],0
dead_encountered[22],0
dead_encountered[23],0
dead_shadowed[15],0
dead_shadowed[16],0
dead_shadowed[17],0
dead_shadowed[18],0
dead_shadowed[19],0
dead_shadowed[20],0
dead_shadowed[21],0
dead_shadowed[22],0
dead_shadowed[23],0
dead_scan[15],0
dead_scan[16],0
dead_scan[17],0
dead_scan[18],0
dead_scan[19],0
dead_scan[20],0
dead_scan[21],0
dead_scan[22],0
dead_scan[23],0
shad_added[15],0
shad_added[16],0
shad_added[17],0
shad_added[18],0
shad_added[19],0
shad_added[20],0
shad_added[21],0
shad_added[22],0
shad_added[23],0
same_bucket,0
remote_under,0
remote_over,0
