Benchmark,gcc
evict_wait_dram_perAcc,0.000000
evict_wait_nvm_perAcc,-nan
reshuffle_wait_dram_perAcc,0.000000
reshuffle_wait_nvm_perAcc,-nan
meta_wait_dram_perAcc,0.000000
odram,0
onvm,0
envm,0
edram,0
rnvm,0
rdram,0
mdram,0
lrs_ctr,0
deadQs,5
rmpki,0.115571
wmpki,0.304830
supshuf_total,2297489
supshuf_horiz1,4336071
supshuf_horiz2,3484624
supep_horiz1,0
supep_horiz2,0
shuff[0],0
shuff[1],757936
shuff[2],1468266
shuff[3],1754328
shuff[4],1882576
shuff[5],1943901
shuff[6],1974313
shuff[7],1988460
shuff[8],1996042
shuff[9],2000815
shuff[10],4972206
shuff[11],4971925
shuff[12],4974025
shuff[13],4977900
shuff[14],4982226
shuff[15],4996277
shuff[16],5022555
shuff[17],5070877
shuff[18],5163333
shuff[19],5243443
shuff[20],5114592
shuff[21],4622841
shuff[22],3799331
shuff[23],2339677
realcount[0],1510561
realcount[1],2035861
realcount[2],2532139
realcount[3],2884446
realcount[4],3066575
realcount[5],3410501
realcount[6],3603054
realcount[7],3428248
realcount[8],2965233
realcount[9],2459565
realcount[10],2091017
realcount[11],1902925
realcount[12],1978395
realcount[13],1533195
realcount[14],986922
realcount[15],622373
realcount[16],402347
realcount[17],285153
realcount[18],208485
realcount[19],171808
realcount[20],150504
realcount[21],1368996
realcount[22],967712
realcount[23],1447584
dumcount[0],40503038
dumcount[1],39977738
dumcount[2],39481460
dumcount[3],39129153
dumcount[4],38947024
dumcount[5],38603098
dumcount[6],38410545
dumcount[7],38585351
dumcount[8],39048366
dumcount[9],39554034
dumcount[10],39922582
dumcount[11],40110674
dumcount[12],40035204
dumcount[13],40480404
dumcount[14],41026677
dumcount[15],41391226
dumcount[16],41611252
dumcount[17],41728446
dumcount[18],41805114
dumcount[19],41841791
dumcount[20],41863095
dumcount[21],40644603
dumcount[22],41045887
dumcount[23],40566015
supcount_dist[0],597961
supcount_dist[1],0
supcount_dist[2],469500
supcount_dist[3],0
supcount_dist[4],361618
supcount_dist[5],0
supcount_dist[6],260379
supcount_dist[7],0
supcount_dist[8],176617
supcount_dist[9],0
supcount_dist[10],1109284
supcount_dist[11],0
supcount_dist[12],653352
supcount_dist[13],0
supcount_dist[14],945515
supcount_dist[15],0
supcount_dist[16],850870
supcount_dist[17],0
supcount_dist[18],713912
supcount_dist[19],0
supcount_dist[20],0
suphoriz1_dist[0],501681
suphoriz1_dist[1],472964
suphoriz1_dist[2],451179
suphoriz1_dist[3],437452
suphoriz1_dist[4],424194
suphoriz1_dist[5],470137
suphoriz1_dist[6],516374
suphoriz1_dist[7],525350
suphoriz1_dist[8],0
suphoriz2_dist[0],368141
suphoriz2_dist[1],315708
suphoriz2_dist[2],261888
suphoriz2_dist[3],212004
suphoriz2_dist[4],166826
suphoriz2_dist[5],257090
suphoriz2_dist[6],360862
suphoriz2_dist[7],397158
suphoriz2_dist[8],0
ephoriz1_dist[0],0
ephoriz1_dist[1],0
ephoriz1_dist[2],0
ephoriz1_dist[3],0
ephoriz1_dist[4],0
ephoriz1_dist[5],0
ephoriz1_dist[6],0
ephoriz1_dist[7],0
ephoriz1_dist[8],0
ephoriz2_dist[0],0
ephoriz2_dist[1],0
ephoriz2_dist[2],0
ephoriz2_dist[3],0
ephoriz2_dist[4],0
ephoriz2_dist[5],0
ephoriz2_dist[6],0
ephoriz2_dist[7],0
ephoriz2_dist[8],0
s_dist[0],0
s_dist[1],0
s_dist[2],0
s_dist[3],0
s_dist[4],7686623
s_dist[5],56951425
s_dist[6],623598
s_dist[7],989562
allocS_dist[0],0
allocS_dist[1],0
allocS_dist[2],0
allocS_dist[3],0
allocS_dist[4],20454294
allocS_dist[5],155235315
allocS_dist[6],2751491
allocS_dist[7],5448174
s_underctr,30712516
s_overctr,13647839
s_inctr,1680105431
inplacectr,1787725930
takenctr,51166810
extendctr,367778548
s_under[0],0
s_under[1],0
s_under[2],0
s_under[3],0
s_under[4],0
s_under[5],0
s_under[6],0
s_under[7],0
s_under[8],0
s_under[9],0
s_under[10],10942
s_under[11],18434
s_under[12],35339
s_under[13],70113
s_under[14],137670
s_under[15],272842
s_under[16],546450
s_under[17],1087754
s_under[18],2112594
s_under[19],3454975
s_under[20],4159280
s_under[21],3675934
